angular_velocity,sin,cos,epoch
2.079797711801949500e-01,1.152636361905960694e-02,-1.410596680783687829e-02,1.784447920674995661e+09
2.079729879735088272e-01,1.152636086417173356e-02,-1.410608894770665200e-02,1.784447920707995653e+09
2.079663095959209951e-01,1.152635811704298685e-02,-1.410620937164591693e-02,1.784447920740995646e+09
2.079597345277794940e-01,1.152635537751704742e-02,-1.410632810445616725e-02,1.784447920773995638e+09
2.079532612714876105e-01,1.152635264544114857e-02,-1.410644517058362579e-02,1.784447920806995630e+09
2.079468883510491306e-01,1.152634992066962905e-02,-1.410656059412457308e-02,1.784447920839995623e+09
2.079406143119546524e-01,1.152634720305682758e-02,-1.410667439882890006e-02,1.784447920872995615e+09
2.079344377208405259e-01,1.152634449246063564e-02,-1.410678660810188445e-02,1.784447920905995607e+09
2.079283571649772622e-01,1.152634178873539195e-02,-1.410689724501307252e-02,1.784447920938995600e+09
2.079223712521558465e-01,1.152633909174609339e-02,-1.410700633230338452e-02,1.784447920971995592e+09
2.079164786104603646e-01,1.152633640135773685e-02,-1.410711389238333835e-02,1.784447921004995584e+09
2.079106778877564121e-01,1.152633371743887192e-02,-1.410721994734193130e-02,1.784447921037995577e+09
2.079049677514637207e-01,1.152633103985804819e-02,-1.410732451895196915e-02,1.784447921070995569e+09
2.078993468884424711e-01,1.152632836848381526e-02,-1.410742762867006617e-02,1.784447921103995562e+09
2.078938140045385463e-01,1.152632570319538086e-02,-1.410752929764375052e-02,1.784447921136995554e+09
2.078883678242993138e-01,1.152632304386840001e-02,-1.410762954671856972e-02,1.784447921169995546e+09
2.078830070908599392e-01,1.152632039038208045e-02,-1.410772839643986698e-02,1.784447921202995539e+09
2.078777305654886387e-01,1.152631774261918263e-02,-1.410782586705633390e-02,1.784447921235995531e+09
2.078725370275298356e-01,1.152631510046246699e-02,-1.410792197852356322e-02,1.784447921268995523e+09
2.078674252738357264e-01,1.152631246379824670e-02,-1.410801675050937787e-02,1.784447921301995516e+09
2.078623941188799673e-01,1.152630983251638763e-02,-1.410811020240093638e-02,1.784447921334995508e+09
2.078574423942460836e-01,1.152630720651030838e-02,-1.410820235330473293e-02,1.784447921367995501e+09
2.078525689484000960e-01,1.152630458566987481e-02,-1.410829322205192637e-02,1.784447921400995493e+09
2.078477726465768338e-01,1.152630196989205824e-02,-1.410838282720189296e-02,1.784447921433995485e+09
2.078430523704957178e-01,1.152629935907738268e-02,-1.410847118704577907e-02,1.784447921466995478e+09
2.078384070180196996e-01,1.152629675312281943e-02,-1.410855831961183027e-02,1.784447921499995470e+09
2.078338355029847317e-01,1.152629415192889251e-02,-1.410864424266716766e-02,1.784447921532995462e+09
2.078293367550292370e-01,1.152629155540323136e-02,-1.410872897372489332e-02,1.784447921565995455e+09
2.078249097191962047e-01,1.152628896344991272e-02,-1.410881253004409031e-02,1.784447921598995447e+09
2.078205533559331908e-01,1.152628637597656602e-02,-1.410889492863159900e-02,1.784447921631995440e+09
2.078162666407512571e-01,1.152628379289437344e-02,-1.410897618625445160e-02,1.784447921664995432e+09
2.078120485639975978e-01,1.152628121411451712e-02,-1.410905631943454308e-02,1.784447921697995424e+09
2.078078981306281658e-01,1.152627863955173193e-02,-1.410913534445751294e-02,1.784447921730995417e+09
2.078038143599802989e-01,1.152627606912075275e-02,-1.410921327736919251e-02,1.784447921763995409e+09
2.077997962857158765e-01,1.152627350273986717e-02,-1.410929013398803944e-02,1.784447921796995401e+09
2.077958429554802589e-01,1.152627094032736277e-02,-1.410936592990336136e-02,1.784447921829995394e+09
2.077919534306180704e-01,1.152626838180507984e-02,-1.410944068047709221e-02,1.784447921862995386e+09
2.077881267862300430e-01,1.152626582709841141e-02,-1.410951440085267405e-02,1.784447921895995378e+09
2.077843621107751115e-01,1.152626327612564505e-02,-1.410958710595150434e-02,1.784447921928995371e+09
2.077806585058430411e-01,1.152626072881927921e-02,-1.410965881048181769e-02,1.784447921961995363e+09
2.077770150860975829e-01,1.152625818510115419e-02,-1.410972952893690957e-02,1.784447921994995356e+09
2.077734309791627876e-01,1.152625564490376842e-02,-1.410979927560401803e-02,1.784447922027995348e+09
2.077699053251114147e-01,1.152625310815606763e-02,-1.410986806456077103e-02,1.784447922060995340e+09
2.077664372766354628e-01,1.152625057479410298e-02,-1.410993590968406819e-02,1.784447922093995333e+09
2.077630259985914218e-01,1.152624804474682019e-02,-1.411000282464652811e-02,1.784447922126995325e+09
2.077596706680002736e-01,1.152624551795382313e-02,-1.411006882292537012e-02,1.784447922159995317e+09
2.077563704738769612e-01,1.152624299435116295e-02,-1.411013391780241433e-02,1.784447922192995310e+09
2.077531246168324852e-01,1.152624047387489081e-02,-1.411019812236941062e-02,1.784447922225995302e+09
2.077499323092444339e-01,1.152623795646461058e-02,-1.411026144952803874e-02,1.784447922258995295e+09
2.077467927748022358e-01,1.152623544205992612e-02,-1.411032391198990821e-02,1.784447922291995287e+09
2.077437052484503166e-01,1.152623293060754672e-02,-1.411038552228544019e-02,1.784447922324995279e+09
2.077406689762175684e-01,1.152623042204707626e-02,-1.411044629276564377e-02,1.784447922357995272e+09
2.077376832151605068e-01,1.152622791632167132e-02,-1.411050623560033968e-02,1.784447922390995264e+09
2.077347472330222100e-01,1.152622541338159390e-02,-1.411056536278348927e-02,1.784447922423995256e+09
2.077318603081186321e-01,1.152622291317000058e-02,-1.411062368613674733e-02,1.784447922456995249e+09
2.077290217293954466e-01,1.152622041563715338e-02,-1.411068121730768565e-02,1.784447922489995241e+09
2.077262307959164556e-01,1.152621792073331430e-02,-1.411073796778045120e-02,1.784447922522995234e+09
2.077234868170341198e-01,1.152621542840519264e-02,-1.411079394886866067e-02,1.784447922555995226e+09
2.077207891120484984e-01,1.152621293860660312e-02,-1.411084917172428232e-02,1.784447922588995218e+09
2.077181370100935620e-01,1.152621045129136046e-02,-1.411090364733585956e-02,1.784447922621995211e+09
2.077155298501371927e-01,1.152620796640972667e-02,-1.411095738653561638e-02,1.784447922654995203e+09
2.077129669806969670e-01,1.152620548391906918e-02,-1.411101039999590467e-02,1.784447922687995195e+09
2.077104477596127818e-01,1.152620300377320273e-02,-1.411106269823808601e-02,1.784447922720995188e+09
2.077079715542742289e-01,1.152620052593304745e-02,-1.411111429162897890e-02,1.784447922753995180e+09
2.077055377409953163e-01,1.152619805035241807e-02,-1.411116519038441153e-02,1.784447922786995173e+09
2.077031457052418428e-01,1.152619557698868202e-02,-1.411121540457455081e-02,1.784447922819995165e+09
2.077007948414608673e-01,1.152619310580275946e-02,-1.411126494412212606e-02,1.784447922852995157e+09
2.076984845527396484e-01,1.152619063675201783e-02,-1.411131381880775804e-02,1.784447922885995150e+09
2.076962142509193310e-01,1.152618816980092997e-02,-1.411136203826818258e-02,1.784447922918995142e+09
2.076939833562538862e-01,1.152618570491041605e-02,-1.411140961200335608e-02,1.784447922951995134e+09
2.076917912975237979e-01,1.152618324204494893e-02,-1.411145654937290272e-02,1.784447922984995127e+09
2.076896375117518456e-01,1.152618078116544875e-02,-1.411150285960144357e-02,1.784447923017995119e+09
2.076875214440894180e-01,1.152617832223994110e-02,-1.411154855178214929e-02,1.784447923050995111e+09
2.076854425477596688e-01,1.152617586522934612e-02,-1.411159363487496377e-02,1.784447923083995104e+09
2.076834002839438309e-01,1.152617341010168939e-02,-1.411163811771015686e-02,1.784447923116995096e+09
2.076813941215538417e-01,1.152617095682144377e-02,-1.411168200899010072e-02,1.784447923149995089e+09
2.076794235372891873e-01,1.152616850536018756e-02,-1.411172531728926982e-02,1.784447923182995081e+09
2.076774880153526848e-01,1.152616605568239361e-02,-1.411176805105956999e-02,1.784447923215995073e+09
2.076755870475073262e-01,1.152616360775608750e-02,-1.411181021863211482e-02,1.784447923248995066e+09
2.076737201327920612e-01,1.152616116155284753e-02,-1.411185182821544926e-02,1.784447923281995058e+09
2.076718867775786403e-01,1.152615871704069928e-02,-1.411189288789910234e-02,1.784447923314995050e+09
2.076700864954010850e-01,1.152615627419122102e-02,-1.411193340565536358e-02,1.784447923347995043e+09
2.076683188067851571e-01,1.152615383297599105e-02,-1.411197338934105927e-02,1.784447923380995035e+09
2.076665832392483590e-01,1.152615139336658767e-02,-1.411201284670110523e-02,1.784447923413995028e+09
2.076648793271294036e-01,1.152614895533458916e-02,-1.411205178536495408e-02,1.784447923446995020e+09
2.076632066115882136e-01,1.152614651885512653e-02,-1.411209021285370069e-02,1.784447923479995012e+09
2.076615646403217053e-01,1.152614408389977807e-02,-1.411212813657830578e-02,1.784447923512995005e+09
2.076599529676774747e-01,1.152614165044367478e-02,-1.411216556384137233e-02,1.784447923545994997e+09
2.076583711544264244e-01,1.152613921845839495e-02,-1.411220250184247460e-02,1.784447923578994989e+09
2.076568187677059196e-01,1.152613678792262231e-02,-1.411223895767460546e-02,1.784447923611994982e+09
2.076552953809629454e-01,1.152613435880793513e-02,-1.411227493833128177e-02,1.784447923644994974e+09
2.076538005738404191e-01,1.152613193109301715e-02,-1.411231045069943901e-02,1.784447923677994967e+09
2.076523339319498174e-01,1.152612950475655207e-02,-1.411234550156831302e-02,1.784447923710994959e+09
2.076508950470417059e-01,1.152612707977367090e-02,-1.411238009763121637e-02,1.784447923743994951e+09
2.076494835167215225e-01,1.152612465611950465e-02,-1.411241424548198564e-02,1.784447923776994944e+09
2.076480989444495773e-01,1.152612223377273704e-02,-1.411244795162031052e-02,1.784447923809994936e+09
2.076467409394842090e-01,1.152611981271560448e-02,-1.411248122244995740e-02,1.784447923842994928e+09
2.076454091166544114e-01,1.152611739292323800e-02,-1.411251406428054578e-02,1.784447923875994921e+09
2.076441030963598333e-01,1.152611497437432131e-02,-1.411254648333465367e-02,1.784447923908994913e+09
2.076428225046844656e-01,1.152611255705109083e-02,-1.411257848574248852e-02,1.784447923941994905e+09
2.076415669728850499e-01,1.152611014093223030e-02,-1.411261007754366359e-02,1.784447923974994898e+09
2.076403361377321399e-01,1.152610772599642341e-02,-1.411264126469430336e-02,1.784447924007994890e+09
2.076391296412258836e-01,1.152610531222590662e-02,-1.411267205305816175e-02,1.784447924040994883e+09
2.076379471305391800e-01,1.152610289960291634e-02,-1.411270244841905663e-02,1.784447924073994875e+09
2.076367882579039925e-01,1.152610048810968901e-02,-1.411273245647554075e-02,1.784447924106994867e+09
2.076356526807818792e-01,1.152609807772490835e-02,-1.411276208284445444e-02,1.784447924139994860e+09
2.076345400613524017e-01,1.152609566843081079e-02,-1.411279133305914923e-02,1.784447924172994852e+09
2.076334500669110295e-01,1.152609326021318548e-02,-1.411282021257304065e-02,1.784447924205994844e+09
2.076323823694143922e-01,1.152609085305426884e-02,-1.411284872676138447e-02,1.784447924238994837e+09
2.076313366456508103e-01,1.152608844693274459e-02,-1.411287688092127679e-02,1.784447924271994829e+09
2.076303125771266078e-01,1.152608604183795460e-02,-1.411290468027343037e-02,1.784447924304994822e+09
2.076293098498387391e-01,1.152608363774858258e-02,-1.411293212996217461e-02,1.784447924337994814e+09
2.076283281544453185e-01,1.152608123465397039e-02,-1.411295923505900829e-02,1.784447924370994806e+09
2.076273671860950909e-01,1.152607883253280174e-02,-1.411298600055727048e-02,1.784447924403994799e+09
2.076264266443137441e-01,1.152607643137441851e-02,-1.411301243138279871e-02,1.784447924436994791e+09
2.076255062329470658e-01,1.152607403116105711e-02,-1.411303853238859984e-02,1.784447924469994783e+09
2.076246056602746304e-01,1.152607163187850670e-02,-1.411306430835662651e-02,1.784447924502994776e+09
2.076237246386118951e-01,1.152606923351255641e-02,-1.411308976399955339e-02,1.784447924535994768e+09
2.076228628845375734e-01,1.152606683604899540e-02,-1.411311490396077728e-02,1.784447924568994761e+09
2.076220201188367920e-01,1.152606443947361281e-02,-1.411313973281796974e-02,1.784447924601994753e+09
2.076211960661600298e-01,1.152606204377575050e-02,-1.411316425508307715e-02,1.784447924634994745e+09
2.076203904553073354e-01,1.152605964893764490e-02,-1.411318847520054431e-02,1.784447924667994738e+09
2.076196030189441100e-01,1.152605725494508515e-02,-1.411321239755264356e-02,1.784447924700994730e+09
2.076188334935442636e-01,1.152605486178741312e-02,-1.411323602645414566e-02,1.784447924733994722e+09
2.076180816195039025e-01,1.152605246945041795e-02,-1.411325936616297794e-02,1.784447924766994715e+09
2.076173471409139548e-01,1.152605007792344149e-02,-1.411328242087134255e-02,1.784447924799994707e+09
2.076166298056170145e-01,1.152604768719582562e-02,-1.411330519471104550e-02,1.784447924832994699e+09
2.076159293651504978e-01,1.152604529725335947e-02,-1.411332769175527302e-02,1.784447924865994692e+09
2.076152455745192693e-01,1.152604290808183218e-02,-1.411334991601503885e-02,1.784447924898994684e+09
2.076145781924230160e-01,1.152604051967058563e-02,-1.411337187144806604e-02,1.784447924931994677e+09
2.076139269809720300e-01,1.152603813200896166e-02,-1.411339356195168149e-02,1.784447924964994669e+09
2.076132917057440519e-01,1.152603574508630213e-02,-1.411341499136636868e-02,1.784447924997994661e+09
2.076126721357842708e-01,1.152603335889194891e-02,-1.411343616347754404e-02,1.784447925030994654e+09
2.076120680433779508e-01,1.152603097341524385e-02,-1.411345708201733329e-02,1.784447925063994646e+09
2.076114792041641177e-01,1.152602858864197610e-02,-1.411347775065924237e-02,1.784447925096994638e+09
2.076109053970218721e-01,1.152602620456504023e-02,-1.411349817303059195e-02,1.784447925129994631e+09
2.076103464040703894e-01,1.152602382117022539e-02,-1.411351835270008293e-02,1.784447925162994623e+09
2.076098020104983899e-01,1.152602143845042615e-02,-1.411353829318667819e-02,1.784447925195994616e+09
2.076092720047346685e-01,1.152601905639498436e-02,-1.411355799795782628e-02,1.784447925228994608e+09
2.076087561781638779e-01,1.152601667499324190e-02,-1.411357747043123778e-02,1.784447925261994600e+09
2.076082543252402157e-01,1.152601429423809332e-02,-1.411359671397488524e-02,1.784447925294994593e+09
2.076077662434874238e-01,1.152601191411532777e-02,-1.411361573190877960e-02,1.784447925327994585e+09
2.076072917331577283e-01,1.152600953461783984e-02,-1.411363452750319381e-02,1.784447925360994577e+09
2.076068305975729000e-01,1.152600715573852408e-02,-1.411365310398399187e-02,1.784447925393994570e+09
2.076063826428968806e-01,1.152600477746316965e-02,-1.411367146452374710e-02,1.784447925426994562e+09
2.076059476779652524e-01,1.152600239978822383e-02,-1.411368961225595298e-02,1.784447925459994555e+09
2.076055255145694556e-01,1.152600002270302848e-02,-1.411370755026614132e-02,1.784447925492994547e+09
2.076051159670588842e-01,1.152599764619692546e-02,-1.411372528159543505e-02,1.784447925525994539e+09
2.076047188525682596e-01,1.152599527026280934e-02,-1.411374280924054814e-02,1.784447925558994532e+09
2.076043339909039442e-01,1.152599289489002199e-02,-1.411376013615200931e-02,1.784447925591994524e+09
2.076039612043734106e-01,1.152599052007501068e-02,-1.411377726524304377e-02,1.784447925624994516e+09
2.076036003179557721e-01,1.152598814580711728e-02,-1.411379419938069146e-02,1.784447925657994509e+09
2.076032511591880958e-01,1.152598577207568364e-02,-1.411381094139113612e-02,1.784447925690994501e+09
2.076029135580517160e-01,1.152598339887715706e-02,-1.411382749406148163e-02,1.784447925723994493e+09
2.076025873469722338e-01,1.152598102620087939e-02,-1.411384386013442294e-02,1.784447925756994486e+09
2.076022723608763609e-01,1.152597865403974520e-02,-1.411386004231535152e-02,1.784447925789994478e+09
2.076019684370213891e-01,1.152597628238664906e-02,-1.411387604327235534e-02,1.784447925822994471e+09
2.076016754150520338e-01,1.152597391123448556e-02,-1.411389186563266618e-02,1.784447925855994463e+09
2.076013931369435905e-01,1.152597154057614925e-02,-1.411390751198443594e-02,1.784447925888994455e+09
2.076011214469450916e-01,1.152596917040453472e-02,-1.411392298488028940e-02,1.784447925921994448e+09
2.076008601915793061e-01,1.152596680070898383e-02,-1.411393828683377150e-02,1.784447925954994440e+09
2.076006092195858965e-01,1.152596443148594385e-02,-1.411395342032467637e-02,1.784447925987994432e+09
2.076003683818645751e-01,1.152596206272830937e-02,-1.411396838779549467e-02,1.784447926020994425e+09
2.076001375315319475e-01,1.152595969442897494e-02,-1.411398319165318993e-02,1.784447926053994417e+09
2.075999165238078259e-01,1.152595732658083516e-02,-1.411399783426919852e-02,1.784447926086994410e+09
2.075997052159583856e-01,1.152595495918033730e-02,-1.411401231797942968e-02,1.784447926119994402e+09
2.075995034674666950e-01,1.152595259221682322e-02,-1.411402664508959459e-02,1.784447926152994394e+09
2.075993111396916557e-01,1.152595022568674021e-02,-1.411404081786987730e-02,1.784447926185994387e+09
2.075991280960385321e-01,1.152594785958298285e-02,-1.411405483855848741e-02,1.784447926218994379e+09
2.075989542020157952e-01,1.152594549389844569e-02,-1.411406870935988378e-02,1.784447926251994371e+09
2.075987893249509053e-01,1.152594312862602333e-02,-1.411408243244655081e-02,1.784447926284994364e+09
2.075986333341608425e-01,1.152594076376216303e-02,-1.411409600996077485e-02,1.784447926317994356e+09
2.075984861007815763e-01,1.152593839929975938e-02,-1.411410944401286782e-02,1.784447926350994349e+09
2.075983474978249088e-01,1.152593603523525967e-02,-1.411412273668294359e-02,1.784447926383994341e+09
2.075982174002921621e-01,1.152593367156155846e-02,-1.411413589001914159e-02,1.784447926416994333e+09
2.075980956847762737e-01,1.152593130827155032e-02,-1.411414890604117955e-02,1.784447926449994326e+09
2.075979822298028576e-01,1.152592894535812984e-02,-1.411416178674212984e-02,1.784447926482994318e+09
2.075978769157165171e-01,1.152592658281774429e-02,-1.411417453408309042e-02,1.784447926515994310e+09
2.075977796243966278e-01,1.152592422064684097e-02,-1.411418714999851387e-02,1.784447926548994303e+09
2.075976902395983981e-01,1.152592185883831444e-02,-1.411419963639265474e-02,1.784447926581994295e+09
2.075976086467254955e-01,1.152591949738861199e-02,-1.411421199514134583e-02,1.784447926614994287e+09
2.075975347327732035e-01,1.152591713629062820e-02,-1.411422422809732735e-02,1.784447926647994280e+09
2.075974683863852643e-01,1.152591477554081034e-02,-1.411423633708314140e-02,1.784447926680994272e+09
2.075974094979675666e-01,1.152591241513205300e-02,-1.411424832389823747e-02,1.784447926713994265e+09
2.075973579593470841e-01,1.152591005506435617e-02,-1.411426019031186696e-02,1.784447926746994257e+09
2.075973136640560934e-01,1.152590769532706172e-02,-1.411427193807018865e-02,1.784447926779994249e+09
2.075972765069911130e-01,1.152590533592016964e-02,-1.411428356889093960e-02,1.784447926812994242e+09
2.075972463846971205e-01,1.152590297683302178e-02,-1.411429508447231695e-02,1.784447926845994234e+09
2.075972231952538660e-01,1.152590061806561816e-02,-1.411430648648409614e-02,1.784447926878994226e+09
2.075972068381053415e-01,1.152589825961440606e-02,-1.411431777657295994e-02,1.784447926911994219e+09
2.075971972142303112e-01,1.152589590147228005e-02,-1.411432895636249851e-02,1.784447926944994211e+09
2.075971942260286252e-01,1.152589354363213470e-02,-1.411434002744965666e-02,1.784447926977994204e+09
2.075971977772643751e-01,1.152589118609397001e-02,-1.411435099141006289e-02,1.784447927010994196e+09
2.075972077731795817e-01,1.152588882885423327e-02,-1.411436184979980579e-02,1.784447927043994188e+09
2.075972241203805080e-01,1.152588647190581905e-02,-1.411437260414655226e-02,1.784447927076994181e+09
2.075972467267808153e-01,1.152588411524517464e-02,-1.411438325596020560e-02,1.784447927109994173e+09
2.075972755016584070e-01,1.152588175886874733e-02,-1.411439380672402377e-02,1.784447927142994165e+09
2.075973103555417421e-01,1.152587940276943168e-02,-1.411440425790705389e-02,1.784447927175994158e+09
2.075973512003235211e-01,1.152587704694722770e-02,-1.411441461095169769e-02,1.784447927208994150e+09
2.075973979492038435e-01,1.152587469139502996e-02,-1.411442486727904067e-02,1.784447927241994143e+09
2.075974505165196771e-01,1.152587233611283846e-02,-1.411443502829418106e-02,1.784447927274994135e+09
2.075975088179722317e-01,1.152586998109354777e-02,-1.411444509537557179e-02,1.784447927307994127e+09
2.075975727704564289e-01,1.152586762633360518e-02,-1.411445506988567855e-02,1.784447927340994120e+09
2.075976422920040587e-01,1.152586527182945797e-02,-1.411446495316742711e-02,1.784447927373994112e+09
2.075977173018974664e-01,1.152586291758110615e-02,-1.411447474654420331e-02,1.784447927406994104e+09
2.075977977206127090e-01,1.152586056358144428e-02,-1.411448445131807672e-02,1.784447927439994097e+09
2.075978834697058684e-01,1.152585820982691966e-02,-1.411449406877335333e-02,1.784447927472994089e+09
2.075979744719267384e-01,1.152585585631397957e-02,-1.411450360017479921e-02,1.784447927505994081e+09
2.075980706511619811e-01,1.152585350303907130e-02,-1.411451304677296958e-02,1.784447927538994074e+09
2.075981719323214403e-01,1.152585114999864213e-02,-1.411452240979532702e-02,1.784447927571994066e+09
2.075982782414518280e-01,1.152584879718913935e-02,-1.411453169045334688e-02,1.784447927604994059e+09
2.075983895056798811e-01,1.152584644461056296e-02,-1.411454088994251732e-02,1.784447927637994051e+09
2.075985056530986750e-01,1.152584409225580753e-02,-1.411455000943701021e-02,1.784447927670994043e+09
2.075986266130518398e-01,1.152584174012487306e-02,-1.411455905009856293e-02,1.784447927703994036e+09
2.075987523156788139e-01,1.152583938821065412e-02,-1.411456801306937292e-02,1.784447927736994028e+09
2.075988826922559038e-01,1.152583703651315072e-02,-1.411457689947565042e-02,1.784447927769994020e+09
2.075990176750825977e-01,1.152583468502881014e-02,-1.411458571042761845e-02,1.784447927802994013e+09
2.075991571973110350e-01,1.152583233375407967e-02,-1.411459444701773647e-02,1.784447927835994005e+09
2.075993011931165366e-01,1.152582998268540659e-02,-1.411460311032425308e-02,1.784447927868993998e+09
2.075994495977544485e-01,1.152582763181923819e-02,-1.411461170141120602e-02,1.784447927901993990e+09
2.075996023472190810e-01,1.152582528115202176e-02,-1.411462022132486949e-02,1.784447927934993982e+09
2.075997593785279260e-01,1.152582293068375729e-02,-1.411462867109730679e-02,1.784447927967993975e+09
2.075999206296648136e-01,1.152582058041089208e-02,-1.411463705174281769e-02,1.784447928000993967e+09
2.076000860394662251e-01,1.152581823032987340e-02,-1.411464536426682015e-02,1.784447928033993959e+09
2.076002555476212930e-01,1.152581588043714855e-02,-1.411465360965519222e-02,1.784447928066993952e+09
2.076004290947286446e-01,1.152581353073271753e-02,-1.411466178888137746e-02,1.784447928099993944e+09
2.076006066221827151e-01,1.152581118120947490e-02,-1.411466990290638490e-02,1.784447928132993937e+09
2.076007880724011212e-01,1.152580883186742067e-02,-1.411467795267168368e-02,1.784447928165993929e+09
2.076009733884267572e-01,1.152580648270655483e-02,-1.411468593911163749e-02,1.784447928198993921e+09
2.076011625142120121e-01,1.152580413371977197e-02,-1.411469386314284646e-02,1.784447928231993914e+09
2.076013553945619261e-01,1.152580178490707208e-02,-1.411470172567125259e-02,1.784447928264993906e+09
2.076015519750205041e-01,1.152579943626490244e-02,-1.411470952758858699e-02,1.784447928297993898e+09
2.076017522019844019e-01,1.152579708778971035e-02,-1.411471726977236996e-02,1.784447928330993891e+09
2.076019560226460836e-01,1.152579473948149580e-02,-1.411472495308768726e-02,1.784447928363993883e+09
2.076021633848232906e-01,1.152579239133670608e-02,-1.411473257838896656e-02,1.784447928396993876e+09
2.076023742372432590e-01,1.152579004335178847e-02,-1.411474014651642461e-02,1.784447928429993868e+09
2.076025885292585027e-01,1.152578769552674298e-02,-1.411474765830139644e-02,1.784447928462993860e+09
2.076028062109604999e-01,1.152578534785801689e-02,-1.411475511455922982e-02,1.784447928495993853e+09
2.076030272333502236e-01,1.152578300034561021e-02,-1.411476251609283805e-02,1.784447928528993845e+09
2.076032515478833940e-01,1.152578065298597021e-02,-1.411476986369802900e-02,1.784447928561993837e+09
2.076034791068683827e-01,1.152577830577554419e-02,-1.411477715815462330e-02,1.784447928594993830e+09
2.076037098632956823e-01,1.152577595871433214e-02,-1.411478440023533620e-02,1.784447928627993822e+09
2.076039437707810631e-01,1.152577361179878135e-02,-1.411479159069867206e-02,1.784447928660993814e+09
2.076041807836792596e-01,1.152577126502533911e-02,-1.411479873029070076e-02,1.784447928693993807e+09
2.076044208569702842e-01,1.152576891839400541e-02,-1.411480581975216309e-02,1.784447928726993799e+09
2.076046639462594268e-01,1.152576657190478027e-02,-1.411481285980781264e-02,1.784447928759993792e+09
2.076049100078340981e-01,1.152576422555055824e-02,-1.411481985117529758e-02,1.784447928792993784e+09
2.076051589986638302e-01,1.152576187933133933e-02,-1.411482679455983158e-02,1.784447928825993776e+09
2.076054108762297457e-01,1.152575953324712354e-02,-1.411483369065419380e-02,1.784447928858993769e+09
2.076056655987519317e-01,1.152575718729435816e-02,-1.411484054014761069e-02,1.784447928891993761e+09
2.076059231249052228e-01,1.152575484147304319e-02,-1.411484734371332150e-02,1.784447928924993753e+09
2.076061834140465745e-01,1.152575249577962591e-02,-1.411485410201923640e-02,1.784447928957993746e+09
2.076064464262150633e-01,1.152575015021055360e-02,-1.411486081572083107e-02,1.784447928990993738e+09
2.076067121218476696e-01,1.152574780476582628e-02,-1.411486748546469938e-02,1.784447929023993731e+09
2.076069804620634951e-01,1.152574545944544393e-02,-1.411487411188500074e-02,1.784447929056993723e+09
2.076072514085500753e-01,1.152574311424585385e-02,-1.411488069561234182e-02,1.784447929089993715e+09
2.076075249235065368e-01,1.152574076916350332e-02,-1.411488723726667116e-02,1.784447929122993708e+09
2.076078009697004401e-01,1.152573842419839234e-02,-1.411489373745727915e-02,1.784447929155993700e+09
2.076080795104677801e-01,1.152573607935052091e-02,-1.411490019678457442e-02,1.784447929188993692e+09
2.076083605095992990e-01,1.152573373461633632e-02,-1.411490661584008377e-02,1.784447929221993685e+09
2.076086439315110166e-01,1.152573138999583857e-02,-1.411491299520822862e-02,1.784447929254993677e+09
2.076089297410168566e-01,1.152572904548547494e-02,-1.411491933546632493e-02,1.784447929287993670e+09
2.076092179035560203e-01,1.152572670108169273e-02,-1.411492563717925419e-02,1.784447929320993662e+09
2.076095083850224565e-01,1.152572435678804463e-02,-1.411493190090656880e-02,1.784447929353993654e+09
2.076098011517648612e-01,1.152572201260097795e-02,-1.411493812719716301e-02,1.784447929386993647e+09
2.076100961706435211e-01,1.152571966851693996e-02,-1.411494431659637838e-02,1.784447929419993639e+09
2.076103934090871572e-01,1.152571732453593067e-02,-1.411495046963712197e-02,1.784447929452993631e+09
2.076106928348655511e-01,1.152571498065439737e-02,-1.411495658684697174e-02,1.784447929485993624e+09
2.076109944162600751e-01,1.152571263687589276e-02,-1.411496266874640027e-02,1.784447929518993616e+09
2.076112981220636922e-01,1.152571029319331142e-02,-1.411496871584522195e-02,1.784447929551993608e+09
2.076116039214672693e-01,1.152570794961020606e-02,-1.411497472864969849e-02,1.784447929584993601e+09
2.076119117841164208e-01,1.152570560612302397e-02,-1.411498070765543345e-02,1.784447929617993593e+09
2.076122216801115083e-01,1.152570326272821244e-02,-1.411498665335447766e-02,1.784447929650993586e+09
2.076125335799507976e-01,1.152570091942577146e-02,-1.411499256622822385e-02,1.784447929683993578e+09
2.076128474546441449e-01,1.152569857621570104e-02,-1.411499844675095927e-02,1.784447929716993570e+09
2.076131632754856238e-01,1.152569623309800118e-02,-1.411500429539341850e-02,1.784447929749993563e+09
2.076134810142808984e-01,1.152569389006911915e-02,-1.411501011261923066e-02,1.784447929782993555e+09
2.076138006432903804e-01,1.152569154712550226e-02,-1.411501589888136676e-02,1.784447929815993547e+09
2.076141221350586985e-01,1.152568920427070320e-02,-1.411502165463102143e-02,1.784447929848993540e+09
2.076144454625852287e-01,1.152568686150116928e-02,-1.411502738030873116e-02,1.784447929881993532e+09
2.076147705992672510e-01,1.152568451881334777e-02,-1.411503307634970339e-02,1.784447929914993525e+09
2.076150975188431058e-01,1.152568217621079139e-02,-1.411503874318559282e-02,1.784447929947993517e+09
2.076154261955058811e-01,1.152567983368994742e-02,-1.411504438123917238e-02,1.784447929980993509e+09
2.076157566037897251e-01,1.152567749124726315e-02,-1.411504999092610957e-02,1.784447930013993502e+09
2.076160887185698467e-01,1.152567514888629130e-02,-1.411505557266029554e-02,1.784447930046993494e+09
