epoch,velocity,sin,cos
1784623447.9789967537,-12.1154728632,-0.7909258331,-0.6113262441
1784623448.0119967461,-9.9254501361,-0.5185236804,-0.8547537733
1784623448.0449967384,-7.6266656898,-0.2513476789,-0.9678908662
1784623448.0779967308,-5.6018248239,-0.0354562497,-0.9997680629
1784623448.1109967232,-4.0212444768,0.1229714846,-0.9933481084
1784623448.1439967155,-2.8963973836,0.2352088801,-0.9733795525
1784623448.1769967079,-2.1603540557,0.3154723419,-0.9507676789
1784623448.2099967003,-1.7270715784,0.3757791815,-0.9288390101
1784623448.2429966927,-1.5209445321,0.4251143050,-0.9074945393
1784623448.2759966850,-1.4872421314,0.4699029056,-0.8852916465
1784623448.3089966774,-1.5935739896,0.5147505491,-0.8601994755
1784623448.3419966698,-1.8279729141,0.5631038609,-0.8296645464
1784623448.3749966621,-2.1965333523,0.6176853234,-0.7903257645
1784623448.4079966545,-2.7218456493,0.6805968340,-0.7374910389
1784623448.4409966469,-3.4422634617,0.7529220305,-0.6643937237
1784623448.4739966393,-4.4107223302,0.8334740977,-0.5613004221
1784623448.5069966316,-5.6896997362,0.9160319379,-0.4148985674
1784623448.5399966240,-7.3347751021,0.9842250106,-0.2094030761
1784623448.5729966164,-9.3533014729,1.0041933738,0.0670672964
1784623448.6059966087,-11.6240654060,0.9202473893,0.4052773886
1784623448.6389966011,-13.7905394812,0.6705088415,0.7465901920
1784623448.6719965935,-15.2286210822,0.2421036721,0.9711118675
1784623448.7049965858,-15.2840768903,-0.2668736257,0.9625595269
1784623448.7379965782,-13.7514508748,-0.6873365176,0.7249071472
1784623448.7709965706,-11.1034443090,-0.9222867340,0.3859536377
1784623448.8039965630,-8.1296508245,-0.9974348875,0.0772597607
1784623448.8369965553,-5.4461997938,-0.9897964619,-0.1454920448
1784623448.8699965477,-3.3274018588,-0.9592251903,-0.2853940226
1784623448.9029965401,-1.7935608536,-0.9326685056,-0.3641532438
1784623448.9359965324,-0.7408018439,-0.9172396969,-0.4019113681
1784623448.9689965248,-0.0318914225,-0.9124768940,-0.4127748453
1784623449.0019965172,0.4571681301,-0.9158383756,-0.4056010271
1784623449.0349965096,0.8239858246,-0.9247332601,-0.3854607868
1784623449.0679965019,1.1423870223,-0.9372099183,-0.3546929777
1784623449.1009964943,1.4692994698,-0.9519613796,-0.3135495746
1784623449.1339964867,1.8521348836,-0.9679488586,-0.2605711968
1784623449.1669964790,2.3357674000,-0.9838120009,-0.1927546076
1784623449.1999964714,2.9685858916,-0.9970396625,-0.1055810410
1784623449.2329964638,3.8069343935,-1.0026816066,0.0069051996
1784623449.2659964561,4.9161443896,-0.9912666245,0.1514753064
1784623449.2989964485,6.3635857005,-0.9457094089,0.3334123570
1784623449.3319964409,8.1939554314,-0.8380161396,0.5502925614
1784623449.3649964333,10.3719542402,-0.6301441124,0.7790765699
1784623449.3979964256,12.6832447716,-0.2902969130,0.9586304686
1784623449.4309964180,14.6361851027,0.1644431709,0.9888566853
1784623449.4639964104,15.5329719931,0.6252071411,0.7865319303
1784623449.4969964027,14.8487034601,0.9302681455,0.3837083654
1784623449.5299963951,12.6883481770,1.0037607296,-0.0669426607
1784623449.5629963875,9.7577889886,0.9103979339,-0.4261520988
1784623449.5959963799,6.8261458701,0.7608626820,-0.6546491814
1784623449.6289963722,4.3558896485,0.6284504523,-0.7807264937
1784623449.6619963646,2.4898965311,0.5377413823,-0.8447234829
1784623449.6949963570,1.1733016003,0.4870519439,-0.8744896594
1784623449.7279963493,0.2743581064,0.4671680485,-0.8850328160
1784623449.7609963417,-0.3437877991,0.4692201944,-0.8838119303
1784623449.7939963341,-0.7960037463,0.4867595162,-0.8742946743
1784623449.8269963264,-1.1712682539,0.5158431405,-0.8576558374
1784623449.8599963188,-1.5379025064,0.5545743420,-0.8334988039
1784623449.8929963112,-1.9513195903,0.6025127478,-0.8000485202
1784623449.9259963036,-2.4616528063,0.6600351688,-0.7539840998
1784623449.9589962959,-3.1202591893,0.7275543994,-0.6899761752
1784623449.9919962883,-3.9842523508,0.8042938423,-0.5999899408
1784623450.0249962807,-5.1171903932,0.8860586986,-0.4726130506
1784623450.0579962730,-6.5811601007,0.9611923236,-0.2933162579
1784623450.0909962654,-8.4104251022,1.0042246269,-0.0480973981
1784623450.1239962578,-10.5526112031,0.9695255815,0.2648122106
1784623450.1569962502,-12.7739019790,0.7958433431,0.6113995154
1784623450.1899962425,-14.5788548978,0.4423684213,0.8983598979
1784623450.2229962349,-15.3047211958,-0.0456471980,0.9978926192
1784623450.2559962273,-14.5059938111,-0.5201746041,0.8520584334
1784623450.2889962196,-12.3476740285,-0.8395765983,0.5411621212
1784623450.3219962120,-9.5109984024,-0.9781100847,0.2068895569
1784623450.3549962044,-6.7091479876,-0.9981529485,-0.0593348157
1784623450.3879961967,-4.3647774999,-0.9711811044,-0.2386171664
1784623450.4209961891,-2.6013831110,-0.9383665363,-0.3472485315
1784623450.4539961815,-1.3656299559,-0.9144226949,-0.4069587725
1784623450.4869961739,-0.5343771658,-0.9017045431,-0.4346687315
1784623450.5199961662,0.0202579676,-0.8984489841,-0.4416050010
1784623450.5529961586,0.4041445171,-0.9020555914,-0.4346503938
1784623450.5859961510,0.6976514274,-0.9103302286,-0.4176254982
1784623450.6189961433,0.9606717419,-0.9218384632,-0.3921367538
1784623450.6519961357,1.2394157780,-0.9357775129,-0.3581002111
1784623450.6849961281,1.5732008761,-0.9516273938,-0.3140279314
1784623450.7179961205,2.0007449767,-0.9686998620,-0.2571021998
1784623450.7509961128,2.5657205805,-0.9855195180,-0.1830761399
1784623450.7839961052,3.3213320837,-0.9988239609,-0.0861162824
1784623450.8169960976,4.3328822527,-1.0018266232,0.0411004870
1784623450.8499960899,5.6749474120,-0.9813235787,0.2062203998
1784623450.8829960823,7.4147217696,-0.9136582610,0.4130901656
1784623450.9159960747,9.5658203942,-0.7618675492,0.6513486140
1784623450.9489960670,11.9951018860,-0.4829586709,0.8776198135
1784623450.9819960594,14.2950113883,-0.0619121010,0.9998837716
1784623451.0149960518,15.7516696498,0.4306396835,0.9065080525
1784623451.0479960442,15.6430951247,0.8298166408,0.5686465182
1784623451.0809960365,13.7983464214,0.9999740369,0.1107058490
1784623451.1139960289,10.8304665717,0.9612796634,-0.2949904544
1784623451.1469960213,7.6358548417,0.8279673022,-0.5686730527
1784623451.1799960136,4.8354041289,0.6947568938,-0.7233504164
1784623451.2129960060,2.6689865429,0.6014682609,-0.8012760513
1784623451.2459959984,1.1173311263,0.5518089076,-0.8357335615
1784623451.2789959908,0.0450929554,0.5370275025,-0.8451328842
1784623451.3119959831,-0.7025719200,0.5473637460,-0.8384308828
1784623451.3449959755,-1.2600677920,0.5753715035,-0.8195921971
1784623451.3779959679,-1.7333892644,0.6162513131,-0.7896772163
1784623451.4109959602,-2.2048467128,0.6673000354,-0.7476418701
1784623451.4439959526,-2.7413344088,0.7270562926,-0.6905084306
1784623451.4769959450,-3.4023041186,0.7942026400,-0.6131792751
1784623451.5099959373,-4.2455418872,0.8660327283,-0.5080937697
1784623451.5429959297,-5.3285761311,0.9360712541,-0.3651261502
1784623451.5759959221,-6.7016181483,0.9903438600,-0.1727244144
1784623451.6089959145,-8.3845790671,1.0024266447,0.0775359878
1784623451.6419959068,-10.3189918999,0.9302413692,0.3796662949
1784623451.6749958992,-12.2952190001,0.7241361554,0.6941916593
1784623451.7079958916,-13.8985108250,0.3598794224,0.9340369479
1784623451.7409958839,-14.5924170229,-0.1114991129,0.9926004320
1784623451.7739958763,-14.0047142236,-0.5582738173,0.8277554556
1784623451.8069958687,-12.2280919174,-0.8579799416,0.5116568781
1784623451.8399958611,-9.7863393213,-0.9852285263,0.1699484476
1784623451.8729958534,-7.2853128173,-0.9937605370,-0.1113574208
1784623451.9059958458,-5.1284797159,-0.9506819454,-0.3106321590
1784623451.9389958382,-3.4694423100,-0.8980580670,-0.4411953894
1784623451.9719958305,-2.2966326128,-0.8527929413,-0.5239087569
1784623452.0049958229,-1.5222304286,-0.8185359161,-0.5760989720
1784623452.0379958153,-1.0432470408,-0.7937988373,-0.6098185167
1784623452.0709958076,-0.7716031482,-0.7756082684,-0.6329588604
1784623452.1039958000,-0.6423645818,-0.7610215194,-0.6506090877
1784623452.1369957924,-0.6125679692,-0.7476461235,-0.6660671211
1784623452.1699957848,-0.6575653652,-0.7336191428,-0.6815402536
1784623452.2029957771,-0.7673081995,-0.7173485277,-0.6986376588
1784623452.2359957695,-0.9435320956,-0.6971938285,-0.7187058522
1784623452.2689957619,-1.1983292786,-0.6711379113,-0.7430317101
1784623452.3019957542,-1.5542441816,-0.6364144970,-0.7729131279
1784623452.3349957466,-2.0457720623,-0.5890246253,-0.8095512238
1784623452.3679957390,-2.7219595731,-0.5230718928,-0.8536124630
1784623452.4009957314,-3.6492068828,-0.4299061183,-0.9041193127
1784623452.4339957237,-4.9115518953,-0.2973237915,-0.9559908053
1784623452.4669957161,-6.6011988613,-0.1099335123,-0.9951892788
1784623452.4999957085,-8.7828243214,0.1459777015,-0.9908269298
1784623452.5329957008,-11.4043277815,0.4659060147,-0.8877380444
1784623452.5659956932,-14.1368733266,0.7930738120,-0.6164442654
1784623452.5989956856,-16.2282891468,0.9936665709,-0.1529601070
1784623452.6319956779,-16.7079979121,0.9261846328,0.3905811681
1784623452.6649956703,-15.0927502397,0.5985750689,0.8044888091
1784623452.6979956627,-11.8848685210,0.1872870089,0.9821678903
1784623452.7309956551,-8.2087016102,-0.1448383001,0.9880070956
1784623452.7639956474,-4.9133822385,-0.3529636570,0.9332462406
1784623452.7969956398,-2.3422214905,-0.4599411037,0.8845465777
1784623452.8299956322,-0.4921150032,-0.4990666432,0.8626875584
1784623452.8629956245,0.7957367549,-0.4934628364,0.8659388796
1784623452.8959956169,1.7094325165,-0.4561071935,0.8862640950
1784623452.9289956093,2.4140942264,-0.3936232168,0.9157524303
1784623452.9619956017,3.0396312892,-0.3085222403,0.9478258739
1784623452.9949955940,3.6848769228,-0.2003835722,0.9764661336
1784623453.0279955864,4.4260586369,-0.0668389562,0.9947035452
1784623453.0609955788,5.3232194429,0.0950899431,0.9927297211
1784623453.0939955711,6.4205702612,0.2866017877,0.9558843590
1784623453.1269955635,7.7370574135,0.5026504485,0.8633409855
1784623453.1599955559,9.2428253162,0.7246329952,0.6898636303
1784623453.1929955482,10.8206918202,0.9120232638,0.4151293072
1784623453.2259955406,12.2324234744,1.0017907709,0.0440646957
1784623453.2589955330,13.1436829343,0.9309744654,-0.3702696171
1784623453.2919955254,13.2419041076,0.6826929031,-0.7304296862
1784623453.3249955177,12.4126924315,0.3158424799,-0.9461240400
1784623453.3579955101,10.8499404407,-0.0668054911,-0.9935508323
1784623453.3909955025,8.9440756684,-0.3852948580,-0.9175623462
1784623453.4239954948,7.0719583226,-0.6133002141,-0.7838338052
1784623453.4569954872,5.4794599449,-0.7622233277,-0.6403544972
1784623453.4899954796,4.2668863713,-0.8553665070,-0.5097553906
1784623453.5229954720,3.4317915503,-0.9134021546,-0.3971867658
1784623453.5559954643,2.9245023673,-0.9503640085,-0.2993703841
1784623453.5889954567,2.6870470012,-0.9744076909,-0.2101826799
1784623453.6219954491,2.6723302756,-0.9895648512,-0.1231517350
1784623453.6549954414,2.8513382717,-0.9969929518,-0.0322416637
1784623453.6879954338,3.2145914472,-0.9954525965,0.0680778771
1784623453.7209954262,3.7709158192,-0.9811095372,0.1828555878
1784623453.7539954185,4.5444518758,-0.9467518264,0.3162812417
1784623453.7869954109,5.5688938633,-0.8805543906,0.4702988485
1784623453.8199954033,6.8754866678,-0.7649681942,0.6413020048
1784623453.8529953957,8.4682837998,-0.5776206662,0.8139045348
1784623453.8859953880,10.2783590326,-0.2985408251,0.9523440091
1784623453.9189953804,12.1001178304,0.0708961667,0.9962654445
1784623453.9519953728,13.5568829250,0.4806565468,0.8776386559
1784623453.9849953651,14.1810120132,0.8245299685,0.5710356740
1784623454.0179953575,13.6503627907,0.9937923435,0.1420192567
1784623454.0509953499,12.0470246400,0.9629413144,-0.2820209620
1784623454.0839953423,9.8212459305,0.7993568668,-0.6039481879
1784623454.1169953346,7.5076584885,0.5952010860,-0.8034418322
1784623454.1499953270,5.4828469308,0.4104578701,-0.9100507110
1784623454.1829953194,3.9063595659,0.2655245732,-0.9614385263
1784623454.2159953117,2.7827871423,0.1585125897,-0.9842535444
1784623454.2489953041,2.0424287754,0.0801327341,-0.9933698108
1784623454.2819952965,1.5977241431,0.0206503612,-0.9961344264
1784623454.3149952888,1.3717941016,-0.0279848435,-0.9958061987
1784623454.3479952812,1.3085085180,-0.0719526754,-0.9935340087
1784623454.3809952736,1.3734439868,-0.1159854737,-0.9893502418
1784623454.4139952660,1.5516731889,-0.1639232354,-0.9825615149
1784623454.4469952583,1.8453195494,-0.2192256625,-0.9717488449
1784623454.4799952507,2.2720436118,-0.2853565376,-0.9544663385
1784623454.5129952431,2.8646678222,-0.3659459818,-0.9266164496
1784623454.5459952354,3.6712909258,-0.4645256372,-0.8814056565
1784623454.5789952278,4.7539103644,-0.5833471625,-0.8078042654
1784623454.6119952202,6.1808491835,-0.7202573463,-0.6887978111
1784623454.6449952126,8.0034824997,-0.8619778883,-0.5010198414
1784623454.6779952049,10.2019251839,-0.9728897196,-0.2204538626
1784623454.7109951973,12.5830221330,-0.9852932287,0.1569264657
1784623454.7439951897,14.6591457001,-0.8147356241,0.5757137592
1784623454.7769951820,15.7039672740,-0.4294553135,0.9009222943
1784623454.8099951744,15.1316673427,0.0738706379,0.9962020197
1784623454.8429951668,12.9807266041,0.5193863124,0.8556732276
1784623454.8759951591,9.9771616789,0.8019248577,0.6022081739
1784623454.9089951515,6.9379740761,0.9378019154,0.3595562529
1784623454.9419951439,4.3589764619,0.9882854635,0.1822801589
1784623454.9749951363,2.4060914381,1.0023109238,0.0738568856
1784623455.0079951286,1.0269102430,1.0050617030,0.0191592806
1784623455.0409951210,0.0813674455,1.0055812646,0.0022927180
1784623455.0739951134,-0.5754397020,1.0057830583,0.0115965714
1784623455.1069951057,-1.0644671102,1.0051929660,0.0396495916
1784623455.1399950981,-1.4800646993,1.0026084195,0.0824363332
1784623455.1729950905,-1.8956137172,0.9963458903,0.1385650750
1784623455.2059950829,-2.3712980436,0.9839304713,0.2085955499
1784623455.2389950752,-2.9617709389,0.9614746151,0.2944215284
1784623455.2719950676,-3.7223012532,0.9227233102,0.3985236547
1784623455.3049950600,-4.7117471438,0.8577226146,0.5226531773
1784623455.3379950523,-5.9891806704,0.7513225478,0.6651044817
1784623455.3709950447,-7.5977210235,0.5826560933,0.8152971050
1784623455.4039950371,-9.5251712721,0.3289877854,0.9448450756
1784623455.4369950294,-11.6327103744,-0.0192898838,0.9987081413
1784623455.4699950218,-13.5688136275,-0.4278804954,0.9019088278
1784623455.5029950142,-14.7728504839,-0.7942896798,0.6051325291
1784623455.5359950066,-14.7134049813,-0.9876522462,0.1544488285
1784623455.5689949989,-13.2568970424,-0.9516476661,-0.3079620077
1784623455.6019949913,-10.8381787868,-0.7550523471,-0.6553490415
1784623455.6349949837,-8.1416047812,-0.5148554961,-0.8571621500
1784623455.6679949760,-5.6981182752,-0.3075852810,-0.9516842264
1784623455.7009949684,-3.7588369751,-0.1567836029,-0.9881555167
1784623455.7339949608,-2.3545191093,-0.0572479354,-0.9992277743
1784623455.7669949532,-1.4015194797,0.0041141253,-1.0010978812
1784623455.7999949455,-0.7845888592,0.0395835791,-1.0004211535
1784623455.8329949379,-0.3985943956,0.0585128771,-0.9994538829
1784623455.8659949303,-0.1615642345,0.0673042252,-0.9987671452
1784623455.8989949226,-0.0149120580,0.0699701670,-0.9984048499
1784623455.9319949150,0.0809461403,0.0688134329,-0.9982896085
1784623455.9649949074,0.1520224406,0.0650129826,-0.9983406680
1784623455.9979948997,0.2156519263,0.0590327238,-0.9984987253
1784623456.0309948921,0.2843165068,0.0508627316,-0.9987216375
1784623456.0639948845,0.3685138330,0.0401331109,-0.9989691962
1784623456.0969948769,0.4789904355,0.0261373886,-0.9991793224
1784623456.1299948692,0.6286997331,0.0077869736,-0.9992286155
1784623456.1629948616,0.8348100573,-0.0164961592,-0.9988583289
1784623456.1959948540,1.1210739467,-0.0489486177,-0.9975354924
1784623456.2289948463,1.5208561079,-0.0926959095,-0.9941791923
1784623456.2619948387,2.0810379330,-0.1520210429,-0.9866280216
1784623456.2949948311,2.8666915049,-0.2325622032,-0.9706127499
1784623456.3279948235,3.9653276288,-0.3410760140,-0.9378439886
1784623456.3609948158,5.4862939512,-0.4837320583,-0.8727469068
1784623456.3939948082,7.5427039839,-0.6603862551,-0.7480547203
1784623456.4269948006,10.1873297091,-0.8501184365,-0.5231418129
1784623456.4599947929,13.2602255032,-0.9859245412,-0.1590227817
1784623456.4929947853,16.1444115838,-0.9431914230,0.3267867555
1784623456.5259947777,17.6914222443,-0.6170542177,0.7852246556
1784623456.5589947701,16.8800847778,-0.0832949677,0.9961036019
1784623456.5919947624,13.7648934948,0.4187690397,0.9089792652
1784623456.6249947548,9.5989896932,0.7324143403,0.6845426328
1784623456.6579947472,5.6353615119,0.8804388851,0.4835230075
1784623456.6909947395,2.4383287842,0.9361623949,0.3661347694
1784623456.7239947319,0.1125247309,0.9493012809,0.3298962330
1784623456.7569947243,-1.5025653473,0.9404314833,0.3540945683
1784623456.7899947166,-2.6401679995,0.9132620690,0.4191899677
1784623456.8229947090,-3.5027238783,0.8652284257,0.5105400882
1784623456.8559947014,-4.2437063441,0.7918485217,0.6172788869
1784623456.8889946938,-4.9747630266,0.6876292452,0.7303495687
1784623456.9219946861,-5.7735783359,0.5461155649,0.8400857790
1784623456.9549946785,-6.6877047978,0.3607130776,0.9334127097
1784623456.9879946709,-7.7325679705,0.1274095298,0.9911817013
1784623457.0209946632,-8.8816534031,-0.1496582244,0.9870599291
1784623457.0539946556,-10.0506320009,-0.4501410619,0.8908439726
1784623457.0869946480,-11.0888034538,-0.7313735657,0.6796894985
1784623457.1199946404,-11.7992924103,-0.9331358661,0.3569961277
1784623457.1529946327,-11.9963398290,-0.9994711534,-0.0326439781
1784623457.1859946251,-11.5919493107,-0.9105667386,-0.4136767984
1784623457.2189946175,-10.6591748087,-0.6982152135,-0.7157654304
1784623457.2519946098,-9.4010955549,-0.4247725017,-0.9052994854
1784623457.2849946022,-8.0593414404,-0.1477698828,-0.9892278504
1784623457.3179945946,-6.8333243927,0.0990725695,-0.9958109934
1784623457.3509945869,-5.8434670057,0.3050779001,-0.9539479205
1784623457.3839945793,-5.1363239091,0.4731188491,-0.8837638149
1784623457.4169945717,-4.7113117755,0.6108723174,-0.7959008398
1784623457.4499945641,-4.5476284133,0.7258141088,-0.6938616605
1784623457.4829945564,-4.6220248707,0.8229788013,-0.5765463945
1784623457.5159945488,-4.9177056681,0.9039765208,-0.4401790361
1784623457.5489945412,-5.4265992378,0.9662644477,-0.2797542397
1784623457.5819945335,-6.1463037268,1.0022028050,-0.0905937098
1784623457.6149945259,-7.0717256567,0.9979988412,0.1291744479
1784623457.6479945183,-8.1803123812,0.9335029254,0.3743738554
1784623457.6809945107,-9.4101073482,0.7851541085,0.6265312138
1784623457.7139945030,-10.6355287781,0.5353149173,0.8478130082
1784623457.7469944954,-11.6596776838,0.1889833551,0.9826042094
1784623457.7799944878,-12.2475014975,-0.2098537882,0.9768619920
1784623457.8129944801,-12.2087778252,-0.5822448574,0.8117046021
1784623457.8459944725,-11.5062900025,-0.8512274146,0.5234555349
1784623457.8789944649,-10.2918610319,-0.9825490379,0.1861993964
1784623457.9119944572,-8.8316366264,-0.9920010722,-0.1303234818
1784623457.9449944496,-7.3899798999,-0.9219131328,-0.3891812750
1784623457.9779944420,-6.1496519503,-0.8125860868,-0.5843151358
1784623458.0109944344,-5.2004842474,-0.6893550453,-0.7257074813
1784623458.0439944267,-4.5621288729,-0.5635816489,-0.8271748278
1784623458.0769944191,-4.2155752161,-0.4376727660,-0.9002153215
1784623458.1099944115,-4.1302345163,-0.3092257306,-0.9521687449
1784623458.1429944038,-4.2799704926,-0.1736573606,-0.9861506531
1784623458.1759943962,-4.6495929979,-0.0258336564,-1.0012188426
1784623458.2089943886,-5.2352673873,0.1386537708,-0.9922263976
1784623458.2419943810,-6.0402582142,0.3218304675,-0.9493625752
1784623458.2749943733,-7.0653048012,0.5204841407,-0.8578706742
1784623458.3079943657,-8.2912693779,0.7215315055,-0.6992821693
1784623458.3409943581,-9.6520237033,0.8963929993,-0.4568779332
1784623458.3739943504,-11.0029853141,0.9986497503,-0.1285247594
1784623458.4069943428,-12.1102815332,0.9737940787,0.2553043548
1784623458.4399943352,-12.6955952429,0.7879813312,0.6239037102
1784623458.4729943275,-12.5447318470,0.4621852914,0.8896493316
1784623458.5059943199,-11.6417420216,0.0738573447,0.9975738969
1784623458.5389943123,-10.1992812110,-0.2874088735,0.9569042032
1784623458.5719943047,-8.5384489153,-0.5675865642,0.8218714156
1784623458.6049942970,-6.9530133368,-0.7581502046,0.6502463764
1784623458.6379942894,-5.6292213565,-0.8765599915,0.4792178166
1784623458.6709942818,-4.6401515087,-0.9453604723,0.3240476908
1784623458.7039942741,-3.9845501598,-0.9822062675,0.1862928092
1784623458.7369942665,-3.6278194730,-0.9981103767,0.0613836934
1784623458.7699942589,-3.5298287471,-0.9985909986,-0.0570859632
1784623458.8029942513,-3.6594843642,-0.9849530768,-0.1754001700
1784623458.8359942436,-4.0004125044,-0.9550123575,-0.2988418719
1784623458.8689942360,-4.5514247684,-0.9032715058,-0.4310407308
1784623458.9019942284,-5.3233602200,-0.8207294610,-0.5728863029
1784623458.9349942207,-6.3317536142,-0.6947983210,-0.7203671787
1784623458.9679942131,-7.5822718297,-0.5104793025,-0.8608068901
1784623459.0009942055,-9.0436349999,-0.2550346151,-0.9678703414
1784623459.0339941978,-10.6069485732,0.0709854756,-0.9988189618
1784623459.0669941902,-12.0502687754,0.4364164804,-0.9026567565
1784623459.0999941826,-13.0499065864,0.7679379606,-0.6477438673
1784623459.1329941750,-13.2768237701,0.9717282491,-0.2598546604
1784623459.1659941673,-12.5783530592,0.9917698458,0.1694938540
1784623459.1989941597,-11.1074103679,0.8499439725,0.5357683197
1784623459.2319941521,-9.2333449734,0.6232101950,0.7852217956
1784623459.2649941444,-7.3456560012,0.3861726942,0.9233388463
1784623459.2979941368,-5.7134814353,0.1790233419,0.9833962626
1784623459.3309941292,-4.4530542179,0.0118731787,0.9983704083
1784623459.3639941216,-3.5722471413,-0.1204454594,0.9903203350
1784623459.3969941139,-3.0269939351,-0.2278236426,0.9707208880
1784623459.4299941063,-2.7601824063,-0.3199148596,0.9440336753
1784623459.4629940987,-2.7227024410,-0.4045864649,0.9107269807
1784623459.4959940910,-2.8826579914,-0.4877855849,0.8688779555
1784623459.5289940834,-3.2277389120,-0.5737141137,0.8146981863
1784623459.5619940758,-3.7640840852,-0.6647691217,0.7424368757
1784623459.5949940681,-4.5132536971,-0.7608716735,0.6439943631
1784623459.6279940605,-5.5067987152,-0.8577596495,0.5086556392
1784623459.6609940529,-6.7753353176,-0.9437966350,0.3238377327
1784623459.6939940453,-8.3256176222,-0.9953577392,0.0787712471
1784623459.7269940376,-10.0968907123,-0.9731126302,-0.2257769630
1784623459.7599940300,-11.8996691531,-0.8271371904,-0.5601514992
1784623459.7929940224,-13.3803809235,-0.5238223472,-0.8504671303
1784623459.8259940147,-14.0849997347,-0.0909507514,-0.9949441595
1784623459.8589940071,-13.6747532524,0.3664526664,-0.9306027079
1784623459.8919939995,-12.1910936462,0.7242617591,-0.6927305284
1784623459.9249939919,-10.0459351283,0.9268722010,-0.3853776784
1784623459.9579939842,-7.7619825132,0.9997947962,-0.1006100682
1784623459.9909939766,-5.7332266414,0.9977556584,0.1212861331
1784623460.0239939690,-4.1373573500,0.9651901859,0.2798272796
1784623460.0569939613,-2.9914180562,0.9260095310,0.3897844884
1784623460.0899939537,-2.2347063144,0.8891827411,0.4670204414
1784623460.1229939461,-1.7841792808,0.8562784682,0.5240875119
1784623460.1559939384,-1.5643349415,0.8259156632,0.5699272117
1784623460.1889939308,-1.5195138673,0.7956803202,0.6106905285
1784623460.2219939232,-1.6161071365,0.7627768919,0.6506305424
1784623460.2549939156,-1.8408288065,0.7240728045,0.6927609838
1784623460.2879939079,-2.1984246755,0.6758059034,0.7392154164
1784623460.3209939003,-2.7100949591,0.6130765476,0.7912622106
1784623460.3539938927,-3.4126458889,0.5291981796,0.8488251976
1784623460.3869938850,-4.3572509696,0.4150438818,0.9091843444
1784623460.4199938774,-5.6048218219,0.2588816432,0.9643107753
1784623460.4529938698,-7.2111120630,0.0481524547,0.9962765481
1784623460.4859938622,-9.1883606951,-0.2234742041,0.9713695203
1784623460.5189938545,-11.4275436437,-0.5391283820,0.8383536253
1784623460.5519938469,-13.5945008312,-0.8343709306,0.5461793693
1784623460.5849938393,-15.0954702281,-0.9937101097,0.0972468435
1784623460.6179938316,-15.2724727410,-0.9152899260,-0.3998992284
1784623460.6509938240,-13.8785604616,-0.6197048604,-0.7827275720
1784623460.6839938164,-11.3306148667,-0.2456803734,-0.9682241409
1784623460.7169938087,-8.3932145812,0.0792456266,-0.9962910537
1784623460.7499938011,-5.7028732914,0.3071224016,-0.9521391355
1784623460.7829937935,-3.5586642169,0.4476963139,-0.8955302125
1784623460.8159937859,-1.9972663114,0.5270380839,-0.8518503634
1784623460.8489937782,-0.9230539486,0.5669771331,-0.8263910182
1784623460.8819937706,-0.2033488391,0.5818535645,-0.8164175914
1784623460.9149937630,0.2843795548,0.5803779116,-0.8176127371
1784623460.9479937553,0.6377398892,0.5675102095,-0.8264977637
1784623460.9809937477,0.9300299782,0.5456251869,-0.8408565036
1784623461.0139937401,1.2165094245,0.5152072667,-0.8594812777
1784623461.0469937325,1.5418443118,0.4752284331,-0.8817809060
1784623461.0799937248,1.9470367871,0.4232595605,-0.9073553244
1784623461.1129937172,2.4754022168,0.3553593167,-0.9354505849
1784623461.1459937096,3.1774768887,0.2658232937,-0.9640967329
1784623461.1789937019,4.1141841233,0.1470029931,-0.9885941069
1784623461.2119936943,5.3558593038,-0.0102246343,-0.9988630395
1784623461.2449936867,6.9708398936,-0.2138782155,-0.9752934848
1784623461.2779936790,8.9902001294,-0.4631545554,-0.8841689262
1784623461.3109936714,11.3286262559,-0.7316947123,-0.6790006952
1784623461.3439936638,13.6633066076,-0.9453857282,-0.3231514530
1784623461.3769936562,15.3666981658,-0.9869368881,0.1568719363
1784623461.4099936485,15.6941159430,-0.7766443508,0.6291002134
1784623461.4429936409,14.3184569887,-0.3760688174,0.9260397847
1784623461.4759936333,11.6346320424,0.0487366131,0.9986941777
1784623461.5089936256,8.4955706630,0.3742558887,0.9289262870
1784623461.5419936180,5.6186974467,0.5786747023,0.8188954962
1784623461.5749936104,3.3227906384,0.6918131056,0.7266475444
1784623461.6079936028,1.6491471217,0.7479016008,0.6691196766
1784623461.6409935951,0.4907673908,0.7702173249,0.6435637221
1784623461.6739935875,-0.3030020953,0.7715388240,0.6420466996
1784623461.7069935799,-0.8691585648,0.7582886094,0.6573901646
1784623461.7399935722,-1.3164587439,0.7333529468,0.6846014732
1784623461.7729935646,-1.7287437993,0.6973006002,0.7206953690
1784623461.8059935570,-2.1725443687,0.6487709196,0.7640506917
1784623461.8389935493,-2.7049409734,0.5844977453,0.8136048231
1784623461.8719935417,-3.3804546323,0.4991294071,0.8678336330
1784623461.9049935341,-4.2557737518,0.3849898912,0.9232431203
1784623461.9379935265,-5.3901148052,0.2322174309,0.9719221743
1784623461.9709935188,-6.8364802221,0.0304581291,0.9977359919
1784623462.0039935112,-8.6144299053,-0.2253630103,0.9716418097
1784623462.0369935036,-10.6523894918,-0.5217346826,0.8500220257
1784623462.0699934959,-12.7051733460,-0.8068789336,0.5870184763
