epoch,velocity,sin,cos
1784623595.6009933949,-1.8688904457,0.2917257751,0.9556105555
1784623595.6339933872,-1.7008587183,0.2347887583,0.9706571267
1784623595.6669933796,-1.7042912028,0.1795910502,0.9819140228
1784623595.6999933720,-1.8517526042,0.1212064238,0.9903765257
1784623595.7329933643,-2.1356772752,0.0551448175,0.9958107037
1784623595.7659933567,-2.5664940834,-0.0230967642,0.9966527229
1784623595.7989933491,-3.1711816835,-0.1183278299,0.9894846247
1784623595.8319933414,-3.9919500031,-0.2355624370,0.9679725913
1784623595.8649933338,-5.0829957805,-0.3790122255,0.9211413530
1784623595.8979933262,-6.5004836562,-0.5491063129,0.8311696288
1784623595.9309933186,-8.2766143413,-0.7358012847,0.6721692832
1784623595.9639933109,-10.3653356996,-0.9070351387,0.4147352574
1784623595.9969933033,-12.5536320801,-0.9973195889,0.0456566776
1784623596.0299932957,-14.3759950047,-0.9179450877,-0.3934248076
1784623596.0629932880,-15.1924339858,-0.6192763973,-0.7827995769
1784623596.0959932804,-14.5463152520,-0.1685022785,-0.9842125790
1784623596.1289932728,-12.5303160029,0.2805053224,-0.9591342875
1784623596.1619932652,-9.7817095739,0.6109018812,-0.7932905804
1784623596.1949932575,-7.0110024119,0.8058560748,-0.5972329379
1784623596.2279932499,-4.6563816238,0.9052489441,-0.4339230692
1784623596.2609932423,-2.8681128605,0.9518751845,-0.3204359622
1784623596.2939932346,-1.6081083663,0.9730178194,-0.2510279695
1784623596.3269932270,-0.7602436276,0.9822170414,-0.2140814767
1784623596.3599932194,-0.2003290328,0.9855182130,-0.1993144500
1784623596.3929932117,0.1762126853,0.9855673733,-0.1994378719
1784623596.4259932041,0.4490937850,0.9834418249,-0.2099048177
1784623596.4589931965,0.6768462224,0.9793976743,-0.2282943564
1784623596.4919931889,0.9031681427,0.9731625972,-0.2537756353
1784623596.5249931812,1.1634358516,0.9639875330,-0.2867260279
1784623596.5579931736,1.4906065183,0.9505168574,-0.3284859935
1784623596.5909931660,1.9204890101,0.9304712061,-0.3812025756
1784623596.6239931583,2.4964877995,0.9000729246,-0.4476582019
1784623596.6569931507,3.2737152689,0.8530944535,-0.5308664765
1784623596.6899931431,4.3213532646,0.7794102963,-0.6329619307
1784623596.7229931355,5.7195606108,0.6632009807,-0.7524238828
1784623596.7559931278,7.5416139086,0.4820488722,-0.8779748280
1784623596.7889931202,9.8025567644,0.2112483774,-0.9775894801
1784623596.8219931126,12.3527449080,-0.1573672122,-0.9863369740
1784623596.8549931049,14.7341803194,-0.5751738022,-0.8156980478
1784623596.8879930973,16.1488286105,-0.9056314524,-0.4225895839
1784623596.9209930897,15.8323749297,-0.9943187849,0.1010947807
1784623596.9539930820,13.6932009536,-0.8262265427,0.5624235676
1784623596.9869930744,10.4762989328,-0.5395427811,0.8408243332
1784623597.0199930668,7.1358028888,-0.2751920172,0.9605924321
1784623597.0529930592,4.2814605740,-0.0913110700,0.9952439180
1784623597.0859930515,2.1132001178,0.0124189094,0.9992612158
1784623597.1189930439,0.5778924331,0.0551107348,0.9977336366
1784623597.1519930363,-0.4826736323,0.0552301617,0.9976377423
1784623597.1849930286,-1.2355860055,0.0255820588,0.9986463147
1784623597.2179930210,-1.8196342635,-0.0261370570,0.9983062264
1784623597.2509930134,-2.3424491016,-0.0959733351,0.9936101821
1784623597.2839930058,-2.8882208735,-0.1826618209,0.9809472570
1784623597.3169929981,-3.5262531489,-0.2866893344,0.9553582863
1784623597.3499929905,-4.3175090743,-0.4090994542,0.9094441843
1784623597.3829929829,-5.3172045563,-0.5495677607,0.8321029158
1784623597.4159929752,-6.5701926952,-0.7030125637,0.7075835913
1784623597.4489929676,-8.0940536734,-0.8539330880,0.5164122255
1784623597.4819929600,-9.8436415449,-0.9689389060,0.2417332939
1784623597.5149929523,-11.6546574758,-0.9927655905,-0.1142045664
1784623597.5479929447,-13.1947570779,-0.8621142193,-0.5054321984
1784623597.5809929371,-14.0172080181,-0.5508779834,-0.8336395330
1784623597.6139929295,-13.7655500014,-0.1173712845,-0.9926593519
1784623597.6469929218,-12.4151140470,0.3159425320,-0.9491517760
1784623597.6799929142,-10.3410392164,0.6462558056,-0.7659446413
1784623597.7129929066,-8.0683229802,0.8475113835,-0.5378308414
1784623597.7459928989,-6.0051597750,0.9491745791,-0.3294124879
1784623597.7789928913,-4.3580782167,0.9917168000,-0.1644976727
1784623597.8119928837,-3.1640489228,1.0048064413,-0.0417857874
1784623597.8449928761,-2.3684967487,1.0047408942,0.0489951290
1784623597.8779928684,-1.8895102883,0.9989784991,0.1187509909
1784623597.9109928608,-1.6510715617,0.9903678488,0.1764498492
1784623597.9439928532,-1.5959614247,0.9794630524,0.2289405330
1784623597.9769928455,-1.6887271398,0.9655484984,0.2814532977
1784623598.0099928379,-1.9145905289,0.9469779088,0.3381732562
1784623598.0429928303,-2.2774210993,0.9210859859,0.4026894625
1784623598.0759928226,-2.7981112124,0.8837463918,0.4782071412
1784623598.1089928150,-3.5134776177,0.8285822280,0.5673431971
1784623598.1419928074,-4.4744969350,0.7458421062,0.6711254655
1784623598.1749927998,-5.7406293210,0.6212204709,0.7864642155
1784623598.2079927921,-7.3632541465,0.4358065804,0.9009900091
1784623598.2409927845,-9.3459177018,0.1705851961,0.9847042943
1784623598.2739927769,-11.5668095082,-0.1777793483,0.9823261159
1784623598.3069927692,-13.6747324531,-0.5661584666,0.8220984496
1784623598.3399927616,-15.0702415556,-0.8839031176,0.4648855737
1784623598.3729927540,-15.1347110480,-0.9997545430,-0.0236256235
1784623598.4059927464,-13.6624107260,-0.8747102306,-0.4844410645
1784623598.4389927387,-11.1054731915,-0.6061022038,-0.7949980876
1784623598.4719927311,-8.2181842254,-0.3246198865,-0.9458286183
1784623598.5049927235,-5.5966363302,-0.1026172787,-0.9950509050
1784623598.5379927158,-3.5182841596,0.0466389998,-0.9996863004
1784623598.5709927082,-2.0120707252,0.1366035043,-0.9917396079
1784623598.6039927006,-0.9809532083,0.1846447708,-0.9841279565
1784623598.6369926929,-0.2948613341,0.2046038425,-0.9802290125
1784623598.6699926853,0.1643860655,0.2060233877,-0.9798313876
1784623598.7029926777,0.4901258312,0.1948435851,-0.9818997602
1784623598.7359926701,0.7518131256,0.1742319467,-0.9854920107
1784623598.7689926624,1.0009683063,0.1453039439,-0.9898742116
1784623598.8019926548,1.2782776006,0.1076423479,-0.9943672796
1784623598.8349926472,1.6202791530,0.0595811734,-0.9980854546
1784623598.8679926395,2.0651827973,-0.0017035991,-0.9995436366
1784623598.9009926319,2.6579113589,-0.0801990212,-0.9960149791
1784623598.9339926243,3.4542047464,-0.1809596464,-0.9824340764
1784623598.9669926167,4.5225147013,-0.3094706029,-0.9495723650
1784623598.9999926090,5.9395851718,-0.4694556441,-0.8813218752
1784623599.0329926014,7.7698943955,-0.6570759187,-0.7518740889
1784623599.0659925938,10.0113094930,-0.8486931263,-0.5268170457
1784623599.0989925861,12.4912307968,-0.9834881512,-0.1784222176
1784623599.1319925785,14.7344450385,-0.9614351221,0.2731690825
1784623599.1649925709,15.9644007278,-0.7009833086,0.7125998721
1784623599.1979925632,15.5122955431,-0.2450744646,0.9694362410
1784623599.2309925556,13.3488298110,0.2351304940,0.9728157576
1784623599.2639925480,10.2120639241,0.5903187611,0.8105269529
1784623599.2969925404,7.0139735019,0.7949196029,0.6138083547
1784623599.3299925327,4.2921382067,0.8946922396,0.4582154108
1784623599.3629925251,2.2277594210,0.9378981242,0.3621016154
1784623599.3959925175,0.7688688924,0.9540917892,0.3173885473
1784623599.4289925098,-0.2360507731,0.9565652605,0.3104456745
1784623599.4619925022,-0.9442638547,0.9500587883,0.3300038828
1784623599.4949924946,-1.4862558165,0.9356522937,0.3684983954
1784623599.5279924870,-1.9638987095,0.9126412304,0.4215679358
1784623599.5609924793,-2.4571445460,0.8788811295,0.4872033294
1784623599.5939924717,-3.0320897772,0.8305151898,0.5647862684
1784623599.6269924641,-3.7481931414,0.7614240552,0.6539297266
1784623599.6599924564,-4.6627906615,0.6625396399,0.7527993473
1784623599.6929924488,-5.8301573092,0.5214157364,0.8553377658
1784623599.7259924412,-7.2902966264,0.3232432130,0.9467394925
1784623599.7589924335,-9.0394817468,0.0561085796,0.9974239990
1784623599.7919924259,-10.9739541414,-0.2751519795,0.9594682819
1784623599.8249924183,-12.8189354193,-0.6265285093,0.7770729680
1784623599.8579924107,-14.1184933146,-0.9037207901,0.4251987544
1784623599.8909924030,-14.3824106604,-0.9992028836,-0.0386855286
1784623599.9239923954,-13.3854975649,-0.8758147319,-0.4823947729
1784623599.9569923878,-11.3881335926,-0.6076561584,-0.7938222890
1784623599.9899923801,-8.9537165510,-0.3098338145,-0.9507777730
1784623600.0229923725,-6.6115351954,-0.0573249067,-0.9986780645
1784623600.0559923649,-4.6704467150,0.1284054372,-0.9926090494
1784623600.0889923573,-3.2214452162,0.2559093893,-0.9681468366
1784623600.1219923496,-2.2232331064,0.3415302652,-0.9417778416
1784623600.1549923420,-1.5843589298,0.3998513295,-0.9188419462
1784623600.1879923344,-1.2115725590,0.4417318718,-0.8996444140
1784623600.2209923267,-1.0296821976,0.4747410960,-0.8827713931
1784623600.2539923191,-0.9864078392,0.5040433229,-0.8664530449
1784623600.2869923115,-1.0509144394,0.5332354883,-0.8489097734
1784623600.3199923038,-1.2105107283,0.5650121580,-0.8282738269
1784623600.3529922962,-1.4677845709,0.6016273138,-0.8023335802
1784623600.3859922886,-1.8391051781,0.6451465318,-0.7681534905
1784623600.4189922810,-2.3546202698,0.6974523888,-0.7215359955
1784623600.4519922733,-3.0593350416,0.7598629208,-0.6562648320
1784623600.4849922657,-4.0140824079,0.8320104392,-0.5631201004
1784623600.5179922581,-5.2932640257,0.9092828741,-0.4289436320
1784623600.5509922504,-6.9718235173,0.9777476798,-0.2369611604
1784623600.5839922428,-9.0859333250,1.0059525007,0.0281574128
1784623600.6169922352,-11.5459118288,0.9375028148,0.3637972199
1784623600.6499922276,-14.0011934600,0.7018450115,0.7173984560
1784623600.6829922199,-15.7575439582,0.2713438574,0.9634680832
1784623600.7159922123,-16.0027655199,-0.2584394709,0.9647658526
1784623600.7489922047,-14.4041526045,-0.6979232082,0.7146013710
1784623600.7819921970,-11.4756544431,-0.9342692554,0.3561316911
1784623600.8149921894,-8.1551612336,-0.9998015915,0.0387201583
1784623600.8479921818,-5.1692975051,-0.9842454898,-0.1791403733
1784623600.8809921741,-2.8267185982,-0.9530116525,-0.3052833185
1784623600.9139921665,-1.1370678505,-0.9321121161,-0.3654052952
1784623600.9469921589,0.0309391456,-0.9259719808,-0.3811810835
1784623600.9799921513,0.8420751184,-0.9318553339,-0.3667384361
1784623601.0129921436,1.4419236184,-0.9455392907,-0.3302996783
1784623601.0459921360,1.9448802721,-0.9630364632,-0.2759558374
1784623601.0789921284,2.4395063114,-0.9808622154,-0.2047429080
1784623601.1119921207,2.9972006045,-0.9954800486,-0.1152948382
1784623601.1449921131,3.6799921469,-1.0021677888,-0.0044273318
1784623601.1779921055,4.5458960128,-0.9934139655,0.1320205630
1784623601.2109920979,5.6493424603,-0.9568670176,0.2974952979
1784623601.2439920902,7.0323232604,-0.8732137141,0.4910649252
1784623601.2769920826,8.6996425913,-0.7158251505,0.7002845638
1784623601.3099920750,10.5710986122,-0.4571355893,0.8904697325
1784623601.3429920673,12.4148423285,-0.0890673195,0.9971636544
1784623601.3759920597,13.8173901219,0.3446734608,0.9413761417
1784623601.4089920521,14.2967311168,0.7358968643,0.6839108661
1784623601.4419920444,13.5678262221,0.9654785590,0.2818855791
1784623601.4749920368,11.7833058335,0.9962206246,-0.1372161993
1784623601.5079920292,9.4515109196,0.8872996999,-0.4710063586
1784623601.5409920216,7.1115626585,0.7262898316,-0.6915226389
1784623601.5739920139,5.1126907330,0.5729920026,-0.8211769765
1784623601.6069920063,3.5847088826,0.4501983777,-0.8933412992
1784623601.6399919987,2.5106131616,0.3588391166,-0.9331663661
1784623601.6729919910,1.8094440889,0.2919625384,-0.9557202825
1784623601.7059919834,1.3898500691,0.2415093564,-0.9692905022
1784623601.7389919758,1.1747044932,0.2005624582,-0.9782642730
1784623601.7719919682,1.1086075695,0.1637059885,-0.9848665108
1784623601.8049919605,1.1575705516,0.1267322140,-0.9901166391
1784623601.8379919529,1.3062164527,0.0861586583,-0.9942986395
1784623601.8709919453,1.5550601748,0.0387290603,-0.9971008557
1784623601.9039919376,1.9188962049,-0.0190324100,-0.9974957047
1784623601.9369919300,2.4265603672,-0.0911749290,-0.9933312848
1784623601.9699919224,3.1217291805,-0.1824954404,-0.9805161065
1784623602.0029919147,4.0635821283,-0.2982660301,-0.9515799204
1784623602.0359919071,5.3242258481,-0.4428193063,-0.8934112852
1784623602.0689918995,6.9755315664,-0.6154556641,-0.7844847087
1784623602.1019918919,9.0508538855,-0.8011197483,-0.5940107636
1784623602.1349918842,11.4627906059,-0.9546854670,-0.2904796375
1784623602.1679918766,13.8750950967,-0.9898338812,0.1280473114
1784623602.2009918690,15.6138899937,-0.8096361324,0.5835837363
1784623602.2339918613,15.8993743800,-0.4033287390,0.9136079312
1784623602.2669918537,14.3916574832,0.0934035852,0.9950058646
1784623602.2999918461,11.5449896577,0.5038523834,0.8652924343
1784623602.3329918385,8.2937583011,0.7572195002,0.6579626283
1784623602.3659918308,5.3442282098,0.8852870005,0.4746699457
1784623602.3989918232,3.0103540695,0.9415633522,0.3512994180
1784623602.4319918156,1.3208294178,0.9637019472,0.2856135537
1784623602.4649918079,0.1507210036,0.9701313003,0.2639091219
1784623602.4979918003,-0.6608348820,0.9677397627,0.2732852702
1784623602.5309917927,-1.2559684282,0.9583606242,0.3045974267
1784623602.5639917850,-1.7474105116,0.9416971492,0.3522757733
1784623602.5969917774,-2.2229504243,0.9161148009,0.4135340552
1784623602.6299917698,-2.7532460577,0.8785232393,0.4874693940
1784623602.6629917622,-3.3996106021,0.8238795662,0.5740469650
1784623602.6959917545,-4.2199771160,0.7444702643,0.6727506213
1784623602.7289917469,-5.2707728321,0.6291715963,0.7804182487
1784623602.7619917393,-6.6009497418,0.4634028107,0.8875450408
1784623602.7949917316,-8.2316584258,0.2317276020,0.9725787137
1784623602.8279917240,-10.1123890683,-0.0729375439,0.9958377896
1784623602.8609917164,-12.0513257608,-0.4296305843,0.9008418776
1784623602.8939917088,-13.6628673664,-0.7673935189,0.6385711204
1784623602.9269917011,-14.4389849066,-0.9748053655,0.2197734384
1784623602.9599916935,-13.9937983438,-0.9678176800,-0.2520429769
1784623602.9929916859,-12.3691361268,-0.7673745136,-0.6406586672
1784623603.0259916782,-10.0424521818,-0.4806713666,-0.8766805916
1784623603.0589916706,-7.5970700982,-0.2074771803,-0.9783140708
1784623603.0919916630,-5.4494047854,0.0064426682,-1.0004876907
1784623603.1249916553,-3.7780907964,0.1577867154,-0.9885255509
1784623603.1579916477,-2.5879502728,0.2602729550,-0.9670508658
1784623603.1909916401,-1.8005470734,0.3293561918,-0.9460732328
1784623603.2239916325,-1.3187449003,0.3774486036,-0.9281267005
1784623603.2569916248,-1.0575104350,0.4134930525,-0.9127249840
1784623603.2899916172,-0.9538741023,0.4436589208,-0.8984856072
1784623603.3229916096,-0.9674069191,0.4721913502,-0.8838718221
1784623603.3559916019,-1.0772639135,0.5021597749,-0.8672940547
1784623603.3889915943,-1.2788667456,0.5360261364,-0.8469523522
1784623603.4219915867,-1.5816687223,0.5760182736,-0.8205444947
1784623603.4549915791,-2.0084393469,0.6243005479,-0.7848349752
1784623603.4879915714,-2.5959464431,0.6828749313,-0.7350287427
1784623603.5209915638,-3.3963592847,0.7530018526,-0.6638745486
1784623603.5539915562,-4.4776140020,0.8336573085,-0.5605331416
1784623603.5869915485,-5.9181877439,0.9181132252,-0.4096957974
1784623603.6199915409,-7.7857235590,0.9874123196,-0.1928412069
1784623603.6529915333,-10.0798872395,1.0008742950,0.1034297330
1784623603.6859915257,-12.6204055738,0.8914571218,0.4642215058
1784623603.7189915180,-14.9092800728,0.5909964888,0.8101377398
1784623603.7519915104,-16.1386893063,0.1073072112,0.9941729302
1784623603.7849915028,-15.6030340572,-0.4148324968,0.9082599739
1784623603.8179914951,-13.3211604321,-0.7912573693,0.6098412332
1784623603.8509914875,-10.0842787397,-0.9648650227,0.2630555155
1784623603.8839914799,-6.8113366379,-1.0002789192,-0.0128138419
1784623603.9169914722,-4.0574986984,-0.9822276379,-0.1894121449
1784623603.9499914646,-1.9845761048,-0.9594997108,-0.2844475922
1784623603.9829914570,-0.5236458803,-0.9477831785,-0.3225127255
1784623604.0159914494,0.4831642220,-0.9480679196,-0.3220211621
1784623604.0489914417,1.1982012648,-0.9570571546,-0.2945238530
1784623604.0819914341,1.7554955249,-0.9707357056,-0.2464870173
1784623604.1149914265,2.2587358062,-0.9853379966,-0.1807292534
1784623604.1479914188,2.7891526904,-0.9972216062,-0.0973031031
1784623604.1809914112,3.4140745177,-1.0020244469,0.0058291647
1784623604.2139914036,4.1936570414,-0.9932984136,0.1319876835
1784623604.2469913960,5.1839455423,-0.9607206088,0.2843885462
1784623604.2799913883,6.4329108968,-0.8881121494,0.4633359556
1784623604.3129913807,7.9639835787,-0.7524074905,0.6606955314
1784623604.3459913731,9.7397351482,-0.5270397267,0.8508348560
1784623604.3789913654,11.6024308588,-0.1961244932,0.9813967825
1784623604.4119913578,13.2205753142,0.2176114444,0.9778756115
1784623604.4449913502,14.1313015542,0.6291847311,0.7821430842
1784623604.4779913425,13.9404050721,0.9162518922,0.4140577726
1784623604.5109913349,12.5991889046,1.0054850558,-0.0170781885
1784623604.5439913273,10.4824385243,0.9257400787,-0.3907318604
1784623604.5769913197,8.1365331387,0.7628637248,-0.6514261659
1784623604.6099913120,5.9980975398,0.5911482352,-0.8083146922
1784623604.6429913044,4.2856015366,0.4464534121,-0.8950423293
1784623604.6759912968,3.0379065972,0.3358484946,-0.9413883762
1784623604.7089912891,2.1977086071,0.2538471284,-0.9662199502
1784623604.7419912815,1.6775831493,0.1919423054,-0.9799764067
1784623604.7749912739,1.3955392836,0.1422707570,-0.9880772030
1784623604.8079912663,1.2889042984,0.0984932152,-0.9931556469
1784623604.8409912586,1.3169606196,0.0556533772,-0.9963000543
1784623604.8739912510,1.4591747927,0.0097195315,-0.9976650338
1784623604.9069912434,1.7125814916,-0.0429293771,-0.9966608355
1784623604.9399912357,2.0899171305,-0.1059606525,-0.9918231368
1784623604.9729912281,2.6189378580,-0.1834124232,-0.9803548527
1784623605.0059912205,3.3426247145,-0.2797530265,-0.9572422258
1784623605.0389912128,4.3188757778,-0.3993401260,-0.9137772977
1784623605.0719912052,5.6161684342,-0.5444837266,-0.8354354480
1784623605.1049911976,7.2973051550,-0.7105264837,-0.6998264115
1784623605.1379911900,9.3772260225,-0.8758155766,-0.4778728524
1784623605.1709911823,11.7390873497,-0.9874841552,-0.1460662013
1784623605.2039911747,14.0115218493,-0.9580954332,0.2800926923
1784623605.2369911671,15.5192586000,-0.7089177095,0.7028832990
1784623605.2699911594,15.5628861930,-0.2632758242,0.9635333586
1784623605.3029911518,13.9138764399,0.2267469144,0.9738963349
1784623605.3359911442,11.0935859786,0.6032863041,0.8000016293
1784623605.3689911366,7.9772923298,0.8228618979,0.5747791263
1784623605.4019911289,5.1904581040,0.9277135005,0.3862225202
1784623605.4349911213,3.0046749001,0.9709182871,0.2603946593
1784623605.4679911137,1.4304079845,0.9870970012,0.1910715414
1784623605.5009911060,0.3449183235,0.9922889851,0.1637746218
1784623605.5339910984,-0.4020188144,0.9921852586,0.1658902476
1784623605.5669910908,-0.9418761833,0.9881846934,0.1886991250
1784623605.5999910831,-1.3785782636,0.9800250169,0.2269977693
1784623605.6329910755,-1.7926390640,0.9665105869,0.2783566061
1784623605.6659910679,-2.2486031199,0.9454412701,0.3423855811
1784623605.6989910603,-2.8028667013,0.9131781080,0.4200215983
1784623605.7319910526,-3.5104021494,0.8639125859,0.5127014950
1784623605.7649910450,-4.4288555862,0.7886401802,0.6210623372
1784623605.7979910374,-5.6174451397,0.6740475788,0.7424829723
1784623605.8309910297,-7.1254248648,0.5022715258,0.8664484652
1784623605.8639910221,-8.9609745805,0.2542861711,0.9670864944
1784623605.8969910145,-11.0293948227,-0.0774705520,0.9955568362
1784623605.9299910069,-13.0459301279,-0.4627170966,0.8843975210
1784623605.9629909992,-14.5026006799,-0.8093245306,0.5847378745
1784623605.9959909916,-14.8322071166,-0.9908568710,0.1319239432
1784623606.0289909840,-13.7569598676,-0.9406957366,-0.3395846640
1784623606.0619909763,-11.5641670447,-0.7180919291,-0.6954907278
1784623606.0949909687,-8.9050224241,-0.4448113955,-0.8955001825
1784623606.1279909611,-6.3719625495,-0.2070145078,-0.9785038405
1784623606.1609909534,-4.2933525141,-0.0331018727,-1.0000329498
1784623606.1939909458,-2.7523509764,0.0824092054,-0.9975844490
1784623606.2269909382,-1.6891743260,0.1546737170,-0.9892351687
1784623606.2599909306,-0.9935401272,0.1977948065,-0.9816530427
1784623606.2929909229,-0.5569224260,0.2223772247,-0.9763614443
1784623606.3259909153,-0.2917814932,0.2356822167,-0.9731089455
1784623606.3589909077,-0.1345055142,0.2423476996,-0.9712904029
1784623606.3919909000,-0.0420188768,0.2451600981,-0.9703900059
1784623606.4249908924,0.0134147139,0.2457055914,-0.9700567312
1784623606.4579908848,0.0491078809,0.2448378111,-0.9700783495
1784623606.4909908772,0.0757896129,0.2429747043,-0.9703413859
1784623606.5239908695,0.1003321439,0.2402702556,-0.9707994073
1784623606.5569908619,0.1276224333,0.2367036017,-0.9714505631
1784623606.5899908543,0.1618464761,0.2321164074,-0.9723265659
1784623606.6229908466,0.2074521350,0.2262141335,-0.9734858774
1784623606.6559908390,0.2699820875,0.2185395980,-0.9750116901
1784623606.6889908314,0.3569400554,0.2084187052,-0.9770098243
1784623606.7219908237,0.4788639848,0.1948741203,-0.9796004843
1784623606.7549908161,0.6507709216,0.1764951987,-0.9828939484
1784623606.7879908085,0.8941901483,0.1512468151,-0.9869273127
1784623606.8209908009,1.2400272318,0.1161945042,-0.9915132469
1784623606.8539907932,1.7325224007,0.0671247521,-0.9958987283
1784623606.8869907856,2.4344423774,-0.0019271590,-0.9980242168
1784623606.9199907780,3.4329118792,-0.0990872520,-0.9929684007
1784623606.9529907703,4.8429717853,-0.2343691812,-0.9698608209
1784623606.9859907627,6.7989927846,-0.4167663032,-0.9064288509
1784623607.0189907551,9.4072347649,-0.6437783599,-0.7621076920
1784623607.0519907475,12.6065197319,-0.8754157903,-0.4795805278
1784623607.0849907398,15.8996069546,-0.9983230667,-0.0237788703
1784623607.1179907322,18.1240034524,-0.8508154650,0.5217081138
1784623607.1509907246,17.9277426274,-0.3997878477,0.9162602495
1784623607.1839907169,15.0030838379,0.1425028957,0.9897070321
1784623607.2169907093,10.5382772296,0.5390804085,0.8439838819
1784623607.2499907017,6.1198002397,0.7485191451,0.6682809800
1784623607.2829906940,2.4951906760,0.8348331006,0.5591920142
1784623607.3159906864,-0.1647808370,0.8533684671,0.5301100939
1784623607.3489906788,-2.0057392124,0.8316696960,0.5627976395
1784623607.3819906712,-3.2859437804,0.7777064113,0.6347815716
1784623607.4149906635,-4.2334900790,0.6914365058,0.7270590487
1784623607.4479906559,-5.0161428711,0.5708062286,0.8240244107
1784623607.4809906483,-5.7502707675,0.4137544804,0.9116783530
1784623607.5139906406,-6.5109944213,0.2192268071,0.9754904513
1784623607.5469906330,-7.3370441227,-0.0108534128,0.9985942458
1784623607.5799906254,-8.2302487968,-0.2680112172,0.9613881865
1784623607.6129906178,-9.1512924624,-0.5327984475,0.8440298943
1784623607.6459906101,-10.0176338239,-0.7720828348,0.6332892377
1784623607.6789906025,-10.7116156558,-0.9419850535,0.3334666551
1784623607.7119905949,-11.1041278514,-0.9997923001,-0.0241996446
1784623607.7449905872,-11.0977812118,-0.9234259516,-0.3845167328
1784623607.7779905796,-10.6760610489,-0.7262977250,-0.6874513795
1784623607.8109905720,-9.9180673105,-0.4522957517,-0.8918842107
1784623607.8439905643,-8.9667435653,-0.1540295611,-0.9882002674
1784623607.8769905567,-7.9802358200,0.1273336355,-0.9924870786
1784623607.9099905491,-7.0904072594,0.3698390660,-0.9308055159
1784623607.9429905415,-6.3810424135,0.5676228896,-0.8266149398
1784623607.9759905338,-5.8906238711,0.7235629567,-0.6957696624
1784623608.0089905262,-5.6277748558,0.8430018997,-0.5465965889
1784623608.0419905186,-5.5860622217,0.9299840802,-0.3819966476
1784623608.0749905109,-5.7538908008,0.9853898219,-0.2019204194
1784623608.1079905033,-6.1193515441,1.0061031913,-0.0056764944
1784623608.1409904957,-6.6701213065,0.9847460082,0.2057795384
1784623608.1739904881,-7.3884544562,0.9101311845,0.4271502873
1784623608.2069904804,-8.2415267745,0.7692288824,0.6454803882
1784623608.2399904728,-9.1690050043,0.5518396961,0.8369677845
1784623608.2729904652,-10.0735179096,0.2587091599,0.9666179583
1784623608.3059904575,-10.8216943524,-0.0885677662,0.9951483602
1784623608.3389904499,-11.2642006346,-0.4427653313,0.8950159630
1784623608.3719904423,-11.2846501825,-0.7418207999,0.6686833575
1784623608.4049904346,-10.8553467637,-0.9341172133,0.3549413822
1784623608.4379904270,-10.0540572766,-0.9999394430,0.0142432998
1784623608.4709904194,-9.0362569013,-0.9546984750,-0.2987465244
1784623608.5039904118,-7.9766904753,-0.8336021044,-0.5531053718
1784623608.5369904041,-7.0189156211,-0.6717462908,-0.7413979742
1784623608.5699903965,-6.2545284445,-0.4935411381,-0.8702896577
1784623608.6029903889,-5.7250023872,-0.3118249957,-0.9508058684
1784623608.6359903812,-5.4375080269,-0.1311275036,-0.9923006736
1784623608.6689903736,-5.3825183134,0.0485700689,-1.0001412936
1784623608.7019903660,-5.5457998698,0.2287341678,-0.9753493390
1784623608.7349903584,-5.9141602324,0.4098199691,-0.9149115421
1784623608.7679903507,-6.4758260206,0.5890517437,-0.8124023124
1784623608.8009903431,-7.2157229019,0.7580799739,-0.6592671644
1784623608.8339903355,-8.1055424809,0.9005924018,-0.4476775910
1784623608.8669903278,-9.0896545187,0.9909477205,-0.1760794843
1784623608.8999903202,-10.0716374588,0.9964502081,0.1426544722
1784623608.9329903126,-10.9110786360,0.8869679947,0.4740040692
1784623608.9659903049,-11.4417023320,0.6523995307,0.7628168518
1784623608.9989902973,-11.5227214931,0.3184155388,0.9495270722
1784623609.0319902897,-11.1069924899,-0.0556961559,0.9981047643
1784623609.0649902821,-10.2673575006,-0.4016767172,0.9145654441
1784623609.0979902744,-9.1697074552,-0.6723743936,0.7386321436
1784623609.1309902668,-8.0120446521,-0.8537448937,0.5188747740
1784623609.1639902592,-6.9583063000,-0.9556523702,0.2927566058
1784623609.1969902515,-6.1096453359,-0.9967692810,0.0803978330
1784623609.2299902439,-5.5098992373,-0.9941934347,-0.1118172402
1784623609.2629902363,-5.1652737753,-0.9593203856,-0.2849759782
1784623609.2959902287,-5.0640655309,-0.8976103876,-0.4427421895
1784623609.3289902210,-5.1900784245,-0.8096867287,-0.5883041280
1784623609.3619902134,-5.5297451312,-0.6925801114,-0.7224361401
1784623609.3949902058,-6.0737659755,-0.5410164491,-0.8419425485
1784623609.4279901981,-6.8130800021,-0.3491731210,-0.9380271972
1784623609.4609901905,-7.7288094324,-0.1136566112,-0.9947373980
1784623609.4939901829,-8.7770761360,0.1614294327,-0.9887068248
1784623609.5269901752,-9.8722869842,0.4572840458,-0.8926920780
1784623609.5599901676,-10.8754871575,0.7342940028,-0.6857537562
1784623609.5929901600,-11.6009611040,0.9354419688,-0.3701876864
1784623609.6259901524,-11.8642242156,1.0064794110,0.0137996731
1784623609.6589901447,-11.5667953268,0.9252901186,0.3945878670
1784623609.6919901371,-10.7502693666,0.7178359536,0.7018056659
1784623609.7249901295,-9.5831362388,0.4431279138,0.8984527639
